x,y,z
124.1854967919019,161.00492688081343,44.552741553846516
166.1315853379607,120.36257982893197,8.718439810124002
54.28700840752526,179.0,28.06067952465181
119.02374662595452,126.57588310706817,52.0
80.583964612448,103.38302039338338,4.9263986197162035
32.65562504242951,85.26123579658153,28.605116062131298
140.93734244308988,131.92449331004082,40.94376446086949
203.22879735210262,129.90835269830927,0.0
31.051048278808594,122.91086018399805,9.851047884722059
139.94684280533386,179.0,17.41131653580752
203.70561070879572,130.4894795184307,45.62178499995673
131.74027769590043,114.67043466440201,22.86643837506345
212.90570943622964,77.29734882806174,28.61009932167638
129.7789072276811,108.74188789192756,3.133289071871707
72.96859852328748,123.42840662191634,0.0
107.09152166169345,77.00000000000001,27.695127706071464
126.07143697523742,100.06936690670477,7.230395596788723
134.2946250802322,91.38370400429677,25.24717799703778
143.21407538165542,171.1183707295774,40.00823620329926
113.57389117291308,179.0,34.356259820083736
217.51344700194323,144.41331778386302,7.435291610771484
132.63614414454804,122.16753323696378,52.0
121.53866841155562,115.47582624894137,0.0
210.24436087382531,133.97865463225696,28.88984069825579
63.10266932362771,148.53439224563851,0.0
53.65428019143901,145.60396264871378,0.0
83.4912871690737,88.4668486795966,51.99999999999999
73.24458622303582,86.89237258563232,0.0
33.822466352418544,106.85823146216144,0.0
180.1781705911353,118.59837646660634,16.859935968961395
59.59361216268545,131.425126526443,1.9999980926513676
224.94894409179688,132.81322576539134,14.875882576936228
37.70093859384859,154.21460842569493,43.29690515383774
120.14936872759402,179.0,4.924223113976686
115.65113317039925,132.1905249267365,35.70262154969972
153.41331589729117,121.37186356490281,0.0
176.30683146444673,111.35141335700699,27.167420256147146
165.68117889350222,166.78358180150755,33.463571857907326
151.1735670320922,77.48704798109961,51.30470574783468
152.1067381993553,77.27664139011374,0.9875905499180535
130.7402257437443,97.65877754815537,38.47245683845599
175.80086100669274,155.3496876717023,26.54456605499884
172.37833622834532,148.36353592392425,11.173004068359136
172.11453831551205,100.70520275687852,9.384574099995358
31.051048278808594,92.50181609425434,35.331174490611126
143.07897266954598,119.68928300144913,1.9999980926513672
216.80187169496648,113.48778380807904,17.331787993549067
41.82808932466448,137.96622299109603,17.318179860468724
110.66673371188534,125.85039428036325,35.93002735219089
170.49330948245395,144.09175146673883,0.0
214.122491046544,145.84239353804873,0.0
218.52673569571712,105.85362981431659,41.207902097609846
178.806175028307,79.88663088484248,52.0
52.35168889443119,171.52560975556463,20.618669434198537
172.83206593541422,179.0,46.113255057675175
206.72321169567704,131.74585505001443,29.17755558684546
84.60859781349697,157.94792765204716,13.075938744709925
67.56166528880846,179.0,48.07579859913454
212.04399775027684,166.44645045990245,22.86859825224423
209.1124148339103,177.2669716827698,51.97664291022341
111.08109210717274,171.73172645945635,31.230410965735288
224.94894409179688,134.4904668076287,49.777967967911756
121.22055687741137,77.0,41.32835636002687
207.31983619812706,170.1408155728846,51.55742151788673
31.051048278808594,128.36942280233063,3.9053584229308984
107.50782996023938,129.54816178355534,34.189986401470634
87.38912256701741,80.52030525195383,0.0
109.42123318457796,156.6934326382965,1.999998092651367
126.36783380268105,154.44546747366377,50.68877748069866
74.8231439564918,90.2534177316958,38.620293168231754
222.87611356563838,84.40344430133905,20.874989817015358
204.59663667313748,129.56279808058235,52.0
78.07275981536554,140.77302266503,46.057269284478174
38.17772065425058,156.5206060056028,10.141958439385572
112.27803893876161,125.34539340567031,20.649867663819187
194.01488207143262,136.04744838299433,0.0
55.6610082870516,106.3852946682482,1.9999980926513672
94.14671583604658,169.63710708534978,9.572257946523722
58.31133926906398,126.58215715892749,40.63557177755722
99.9413440987957,77.0,40.89965613875512
87.34923408685331,178.99999999999997,18.74694841442441
202.49985107396242,94.14544512228629,0.0
224.94894409179688,103.50529753654745,46.746113169064415
157.52262605982767,171.60528023344352,12.308667259291616
223.9944017942951,143.46493447835132,51.7002222281193
161.5330298518264,86.18149542280213,21.408883345016225
150.46377054021076,151.60288947298883,0.0
128.21250413702535,94.23791678133631,52.0
109.2963428297313,179.0,37.95971225043672
162.33929890538138,116.24946838869741,0.0
191.45724775697167,84.11876452350788,32.343683314311804
156.89517758415647,131.9209043079154,0.0
87.00454298217001,139.13648534891325,11.578965113861646
143.53770747665965,125.24278171669137,12.14584908961168
172.10851986430424,179.0,7.454148705106146
141.811549285903,77.0,17.948919940933166
154.71187888162794,129.72106372191092,46.35831885370203
200.02510509134237,142.60927913637275,1.9999980926513672
186.67056206668738,77.0,47.57159290630161
76.31004672615153,117.97250981437246,15.684488450058975
156.9060422528092,179.0,16.95366075184489
72.67682904142661,134.25128796318018,34.827116917522225
142.0127125160528,125.25914502984772,0.0
165.34876597776866,167.0924478697111,2.9543368059034956
211.99072920419752,166.4959464807593,28.645677340434148
219.9118491684127,80.79731779937504,47.9379368529116
40.83633685709206,153.31181605200086,0.0
171.94867493653823,110.01693585409065,37.6401477973865
136.00613942301982,135.51349505505644,36.178441668751475
126.63142829570103,151.80961513069155,22.671793835887712
80.64173889160155,150.80479139528705,24.3465408788551
207.80333964294903,152.69460082813328,0.0
148.50543275841827,83.55779160906265,39.30578152458397
224.94894409179688,112.94008094639366,24.31964721592703
103.20619571444608,125.30679346761407,0.0
73.3743948635807,179.0,44.79001860505457
120.23023473435701,129.639937822325,0.0
205.19192422732638,103.14111468145101,0.0
65.40212086787731,102.64589979790239,1.9999980926513672
223.50170583732097,146.4447447408288,51.914561249547944
59.522605194511186,83.4091356060858,34.601561003435684
179.05435649093567,179.0,44.876451455928546
177.30304756703174,96.04066027801967,20.234315804333484
170.92151000754725,96.78671060829875,37.943989074049
163.65667256737038,87.54510158119601,27.915731079777686
130.15503474706753,179.0,39.62321572896765
125.16230089121453,90.46286885402799,0.0
33.43239572396422,121.8115423152605,0.0
48.01937107582052,86.43977548619833,43.46043596541243
211.92487243915704,122.30613150734095,0.0
104.30514657730038,172.58206632241584,44.19123691382478
209.70706393994467,168.41805653317658,26.821195826517144
149.80104190650545,83.44293508494319,41.88368249372643
80.11800171578527,100.26398488371548,38.051856324638905
31.52029751769449,88.3100486802519,28.551213029339177
81.11429459431822,78.87416908460068,51.98899117705234
97.04600494793426,98.77921355131332,1.9999980926513672
224.94894409179688,146.3243559721352,36.267221274311325
132.5543258446126,179.0,29.258603619775204
