x,y,z
5.7085482523680415,1.7701866847631145,1.2296991169098634
4.045123150540131,1.532247287575948,0.4231785438888824
1.4838720643467227,3.8635814866939877,1.6400780120959526
2.0829496957586766,5.4614277708283545,1.8079862634924573
3.454481923527582,1.4379078270814247,2.4459844872163994
1.8495062229491668,5.648792717257109,2.2236656639303285
2.8821957494498243,0.18657634000869716,2.269833889450117
1.2485779741109295,4.997847805532885,1.1600360040067634
5.451730714700517,2.1437951986678643,0.8633971541513984
5.865801948154163,4.374530506634114,3.302000045776367
5.488941315485157,2.2414630840532825,2.286987214868684
3.072927206589726,1.2222656436114283,0.0
4.984342592330014,2.1707259982510694,0.9769647958916574
1.5783077458827088,2.7019724618869962,2.3499471439750494
5.417682795549243,0.9658256647479224,2.449789192332789
5.148927752179928,1.208457073950151,0.3019999861717224
3.297250065792762,5.43194534621751,2.0859340070880883
6.836177911220938,2.777626603203412,1.2149244103522616
1.0980928313287837,6.040717862889979,1.8945818895778364
1.087833515054607,2.338137235530031,1.6023782086563094
6.372485134915259,3.0657779331182944,1.4801887103124858
0.6487188634624544,3.1340617135875988,2.618277141693943
1.5171004965400336,2.8810310526065663,1.1566035256249803
0.3854904575601223,3.0035781990185293,2.88917335059659
0.08721426292538548,2.813412368958208,2.3292377428294113
3.5263406585974133,1.0561541504862393,0.5526422994050663
1.636256133757671,2.568901826737923,2.669794524263242
5.82461844053897,3.5420528047331423,1.5691743331941173
2.2250679465999315,1.847258343712106,1.1495133724411493
5.853726319088528,3.9861642931912633,3.3020000457763676
1.551258015973442,4.100740715714585,2.0442825074935103
4.547674667842156,5.548068980742448,3.1416333031330255
0.28061160821694364,3.9328063282829637,1.8511765787866057
2.110889493844579,1.4211931586455067,0.8996859156036173
2.5502567990970997,0.31474542061547894,3.3020000457763676
1.8043577444493812,5.682805415186225,0.4827408431656442
5.984944654510088,5.564218207221772,3.236643343053345
4.712574997505273,1.8974176196665213,1.9332057231409034
0.009995690701861645,2.729136819787926,2.7363828238981487
4.498815721799905,0.2863250953043486,3.302000045776367
6.010606849638698,5.809821401624778,0.8511199944798816
1.4731522650146835,3.0642541882180123,0.6514543478414964
3.8058806879145415,6.366179424775183,0.7814251039624316
2.7051427824972154,0.4506528663188429,0.3019999861717224
1.7192667356592386,4.459864228816544,1.3243266501592368
1.2115229601650483,1.8300754814101376,3.098571937662999
6.448635988064588,3.848972488702864,3.1930900454319437
5.7669830709539305,3.614082949641394,0.06418432305429714
0.046683425987104434,2.7835865492232243,3.2115078684142375
2.301102369044392,0.8275136468975227,0.31084469661386155
1.4356680528737602,2.1336140464037907,0.30199998617172247
1.4391413937877366,3.503157371673487,0.2666728645254933
5.698244724640735,5.117412688477043,3.302000045776367
4.300716962746436,6.829066225538738,0.8956758201251723
2.306624481819388,5.998112625217377,1.0276226395746417
5.202237858381393,2.4976329116819604,2.66025729375156
2.8156023801599117,5.3378432090896615,2.6048558221230387
0.849740148288693,1.2255586554891835,0.8194697963879394
5.263812106235848,5.81686324341331,0.4251394757220461
3.3378586823540584,1.4400014661544522,3.2091912053015994
3.158839244613716,6.1678835145104856,2.4197667044462663
1.7587634238605874,2.3513645992857226,2.9091271363293236
2.89414756230616,0.2043176068050334,1.16742703109276
0.2669626279513386,3.941393534775753,1.292105856409345
6.6879651622469245,2.306824310655578,0.9213909735332801
2.0031964765590073,1.3557540998781474,2.1384630476389623
0.730975681026464,4.228304593067129,3.302000045776367
3.0837015681535487,1.469666695005035,1.090502832503196
2.0184658095658654,2.028968758839286,2.8008052013642146
5.106376243676833,5.268685316186025,0.3019999861717224
4.716925276456215,1.900964800978212,0.30590606386986235
6.626344353891625,3.9529402324520717,1.47855776878373
1.4218083519459142,4.716583301533456,1.0294089023175623
6.84519822786967,4.235838848143573,0.885584174823031
5.574634750320497,4.529312617887649,1.9781550750932795
5.860397345957937,1.541281333743859,1.570225467503415
4.4082376930064235,0.07500275657716066,0.7799091142897675
1.4029844565398368,4.6629511079871415,1.6953217665971525
6.09801617305663,4.578010142754197,1.0373761749898642
0.48655484781237446,4.3344070087154165,0.30199998617172236
2.2571627181891127,5.0512632337370595,2.688012303034264
3.2282694807634726,0.893658180542745,1.277654538796472
0.9835666234971304,3.260509091839052,0.9273987109590844
4.753296461258222,1.4226561607603856,1.1139892530202455
3.8526234613841863,0.41933181186710017,1.1459495556320294
1.4848609527622663,3.8678429186373187,3.2621123161975767
5.605715039259371,4.972591532228778,2.024170616167052
1.436259484022666,0.9544793654438106,3.0314789417389587
1.092587759663238,0.8391421224085145,0.6121997307425632
6.63186237977181,2.3540671331668133,3.302000045776367
1.5609947205679198,4.129226305064187,1.3210627558880872
6.094091705246076,4.572336501626721,0.30199998617172247
5.188748249896671,2.4718085170752246,1.173582947196799
5.195970561349968,2.485634850222992,0.7316225113494528
1.8180560018661085,2.2648362066260375,2.2093573595529343
4.857965101935113,2.0215592929359145,0.0
5.348208274575143,4.774441421700716,3.302000045776367
5.240536767333175,4.968685555949244,0.3019999861717224
2.955845338011053,5.37819632718418,2.9372912910742865
0.040495773670024965,2.5954215256765294,1.4021657817296584
1.4114468645038802,4.633121818919737,3.302000045776367
6.80095990286814,4.404653192047819,0.39355458448517433
1.0586232852521698,3.357563040105217,3.2776876938557433
1.0728756458251512,5.2405221767925605,2.1942336826247955
2.2948673736227114,6.555475660846271,1.6247370683350633
4.940693245052358,2.1189040956916587,1.8622917878222842
2.2953852803867534,0.7579842286329017,0.9191103349334384
